date,"Education, Science & Tech",Entertainment,Gaming,Howto & Style,Music,News & Politics,Others
2010-07-19,2023733468,51083504714,2298842768,1525842568,38014223542,286689544,3596502681
2010-07-26,1766180378,16894908955,2238456832,2506026383,28026441675,486905735,3603061185
2010-08-02,3958974132,14367200304,3153742523,1871436976,67523956013,231893456,3705960285
2010-08-09,2241258093,16160654454,2819446450,1672438885,65202228632,294215318,4421277280
2010-08-16,2100699903,22392417562,3231273557,1767115023,31602337548,308116244,3801185080
2010-08-23,1101012053,15943175928,3500366933,1791645671,42714686269,375293903,3692983191
2010-08-30,18082938383,40575415348,3445961072,1176850293,87038324862,233184956,6497371785
2010-09-06,2312782067,26670310637,7694279894,1671558583,51005659751,307809445,5640851182
2010-09-13,2517734990,23752445379,4770852390,1828522252,59068093290,189015545,8058560216
2010-09-20,3668226621,24561518751,3336126290,2252068857,74593466095,450025200,6162105276
2010-09-27,1961504281,17683820912,3627624108,1833440475,54919383040,294312769,3445642128
2010-10-04,1896001328,23035883967,2856807249,1752417869,72093181292,568351986,5934027383
2010-10-11,2385252802,25638832182,3143835376,2368348517,74362559829,538467524,4483043949
2010-10-18,1535720105,20139329412,4113150655,2407587553,42416753379,960538511,3269165631
2010-10-25,1562791486,17359965855,3913633265,1810951843,96557424743,503916150,6111400933
2010-11-01,5308578216,16839524994,2905972952,2384662229,47163732996,482553795,3345077858
2010-11-08,2755762288,24059598556,5188205663,1597393727,43739856446,277778475,6600865348
2010-11-15,1992160171,28371731539,4092492760,2614718706,67058313584,556706687,6322532670
2010-11-22,1140289045,21223056651,3913178747,1369952058,60187106834,373279427,5653517596
2010-11-29,1535930552,19255819080,4380840936,1749629581,118299643855,471897506,4239290201
2010-12-06,2208420562,15326248694,4238153740,1849795823,70881479362,562436526,8842742875
2010-12-13,3454264695,15284528078,5321629056,2670728454,41491573688,396650373,6370524218
2010-12-20,1382744024,17218345148,7520729356,1602835641,54288673158,207340943,3891198288
2010-12-27,2343514407,13510387028,5832021619,1547934322,27913272303,436572683,4430415799
2011-01-03,2423339692,21102804364,4964381569,1950771872,51039179404,3448071620,5210408887
2011-01-10,2540309869,14966693624,4050688455,1969043327,55050756899,528259887,5492525533
2011-01-17,2089779834,20330545590,4257644770,2529533763,41988487187,505256423,7249597943
2011-01-24,3319550770,20013057110,8103271954,2674518074,73632913177,355143000,3904418527
2011-01-31,2922784617,26302230675,4542373972,1851922376,86033678413,345607376,6414442922
2011-02-07,4567325069,24352241381,3887277530,2455198886,55977773486,508661589,6709462578
2011-02-14,4059511610,29547757735,5044793713,2039862479,60038334062,539802341,4779174883
2011-02-21,3138640494,26361854447,4659784168,2643591166,83796915100,1162523516,4349093696
2011-02-28,2833685373,26130686737,5253434570,1921928343,115633983668,910939050,4634310769
2011-03-07,3156121201,24797240642,5356790233,3225630312,109864808561,587182236,4300473706
2011-03-14,1996976196,19654137822,5982481084,3829748989,83242879106,626900590,6333559114
2011-03-21,3307696515,19091275084,5799518921,2357525106,63651957252,303710778,5703695212
2011-03-28,3313760113,20175024310,5101236848,4424794465,65720431087,437838389,5139488180
2011-04-04,2041039909,24157802041,6015147359,3182976771,53487601824,392501649,4507297344
2011-04-11,3498034924,47606486360,4696184802,2987868751,80641065613,906510516,4719374822
2011-04-18,3145016692,23235915568,7784460247,2079185104,40016746581,256593394,4558521105
2011-04-25,2985132202,40799912478,4779971881,4485151891,47020362426,1064341398,6368268173
2011-05-02,2776163191,55202946117,6056671672,2896214366,123028198737,792761512,4420999011
2011-05-09,3641301521,87252403428,5656574022,2666595992,50105634792,325445548,7587301444
2011-05-16,3629377872,49560453721,5634765334,4165854134,86342375269,474955305,5709737252
2011-05-23,4876938862,64608503214,6828661055,2739659826,94972363611,872638464,5535762575
2011-05-30,2990126690,29129336235,6276250301,2327056978,57389126521,302742058,7946632263
2011-06-06,4077751358,23859724442,8255756555,2571219735,137177462466,593717417,5718784695
2011-06-13,2527834049,31639262332,8134982763,2541509344,80108968981,535726842,8020323097
2011-06-20,3242558886,30081354112,10995444970,2466455914,75347121285,374488252,10574593968
2011-06-27,2507027973,28273173346,6728916400,2245267789,74706125949,405048086,6852278457
2011-07-04,3965390503,31856485628,6758407414,2421222119,113379540450,683389069,8248853060
2011-07-11,3303770112,22940384091,7489439467,2751719019,102149623844,630351442,7544084227
2011-07-18,2212755533,26316591451,6573487486,2198836660,109006976878,518515936,6499457610
2011-07-25,3242982187,28646025366,6472268442,3835070884,57977786542,246104587,6676378824
2011-08-01,2999388733,27073893478,11427536731,2631290887,71532222714,379674151,5192682246
2011-08-08,4021757265,24048737132,7644771155,2983132952,97401787919,365843128,5966362506
2011-08-15,3326318672,24714147606,8580580248,4200930453,121945297438,1347721989,5632143206
2011-08-22,3009061832,29516220408,6520849657,3148053210,74954997158,360957542,6580363641
2011-08-29,4396300630,25464205322,8145142243,3245710860,47072671969,753858898,7135171885
2011-09-05,8945494854,24990676905,7284115007,3232817464,77176393522,821534764,6207251641
2011-09-12,2851863406,40886408408,6084725921,2888836396,95187072993,400415146,5680226360
2011-09-19,4361460587,40053507412,6817658401,4086615394,79391934337,552495963,8340807969
2011-09-26,4499548680,28702148257,7386092329,3414902963,99038495078,405951816,22031367240
2011-10-03,5115497185,43026853889,10482525256,3189281349,81403657851,371983630,5923712071
2011-10-10,3625912291,38304451086,9537964119,3746193040,99471073515,507830825,8313705348
2011-10-17,3012433330,32617587970,10654138365,3031308035,94030862289,402889898,5153451653
2011-10-24,6674132773,33295301302,9615550446,3534105284,115414340121,505979794,8855795914
2011-10-31,3043692341,37845723267,10346621344,3103031964,86080850887,643164687,10304344579
2011-11-07,4168170768,44418183254,10255176123,3574431240,99799387925,341652335,18048147080
2011-11-14,3508400813,46275937026,12492058750,3102018872,90182748613,558839096,6049480053
2011-11-21,2956633425,39543420432,8550774259,3950965625,64559609984,449709415,9774447814
2011-11-28,3720503204,35079639098,9162595833,3717928183,150000605913,688741023,9198332610
2011-12-05,3737984575,38494115510,13602863425,3355930849,88053670950,566148203,6787650978
2011-12-12,3445398133,29640307989,10176764961,3576480894,75047877221,871519424,8441885136
2011-12-19,3591010361,33069498406,7932829729,3436246727,89929848778,608795776,11007178408
2011-12-26,2583830504,32260431247,6454955457,3076099542,32616805640,496473211,6076170016
2012-01-02,5125760581,37464434179,8196506492,4761626542,52906568136,780975533,12166296594
2012-01-09,3365529817,82769099737,8553956159,4158733605,89519621442,670414496,8910372911
2012-01-16,3240141097,38694173481,10052043454,4641024825,95601541915,632051599,11465701191
2012-01-23,3011815181,27247725668,7946438759,3817919980,71887419415,419231404,13624744228
2012-01-30,2946996182,53956036231,7600602336,3845764159,110354171519,955580306,9670172744
2012-02-06,3102449646,47059518504,7094006729,3813238386,80942195522,2446505020,9337303600
2012-02-13,3009898019,42728904055,8275149875,3784308250,69847058603,888808353,6816980810
2012-02-20,3350801807,39637809952,7960008167,4004672281,73984432431,1198924063,8299287086
2012-02-27,7747843385,78191142614,11314100728,3539129160,92575558684,402001431,9513230096
2012-03-05,5884207608,42416128951,9726279205,4507569118,69873697014,1276152063,10072032307
2012-03-12,7481303401,42275275469,7953954307,4520469239,65834593110,869356656,11639525595
2012-03-19,3127805732,56096938809,7917670245,5219527811,124900415707,910232099,9564788515
2012-03-26,3242782403,46636549241,9513188564,4868741286,61675047683,718678312,10242777868
2012-04-02,3780957060,46617330701,9828292479,4007484545,101441985858,602944699,12444250366
2012-04-09,3909201019,50413863477,10663040278,4644371841,63664149803,886544956,14137461309
2012-04-16,3839114935,53946217333,8822138546,4989496398,85183938480,404533044,8770906248
2012-04-23,4211042778,52206988291,9630329104,4398632977,96013283917,1059696919,11926881892
2012-04-30,5512138009,47644784886,8971873468,3892785748,69355114422,386891524,15300068926
2012-05-07,5200060634,60574606295,10660115934,5563603222,113376716107,805925438,12523210505
2012-05-14,3891203415,43217423456,10316637777,4408760092,74076633786,907629564,12141247955
2012-05-21,4176951818,53543528826,12942689749,4930298353,101225569234,568054400,12191148764
2012-05-28,4728567136,42863821435,11581399446,5758491424,80506406210,607572284,9790531784
2012-06-04,6080450517,42014942697,13197696082,5301653069,72310130833,734567678,10207770782
2012-06-11,9295002700,39541791609,8998303535,4969186897,89722913188,447207560,23400150373
2012-06-18,5862409274,67834678160,11557745646,4819937472,117771476523,648682413,13220686351
2012-06-25,8131634019,40176873133,14874345117,4359633947,90880621102,288436745,8874124030
2012-07-02,3946148567,59070949990,10692569358,6072521744,70330541568,632132580,9423732357
2012-07-09,4855333885,74674635425,13428549269,4885154688,53896789886,608912310,16156910252
2012-07-16,9165860931,52258044428,13310555982,5831237313,71203278555,643956568,10820735531
2012-07-23,4989768461,61647629814,13484220151,4469175043,170181224682,611848382,9585022862
2012-07-30,5105868203,53256954279,12762372932,5492864733,88194098487,517488857,13425573734
2012-08-06,3981948817,53662984415,12574557186,5254865014,96165536181,829433331,16415095742
2012-08-13,4603990512,59592040502,17238397224,5890652948,76394622142,587534779,10159148044
2012-08-20,8400632130,74482002318,13629604002,4942605157,84176826586,1028383039,15689283562
2012-08-27,4279915834,61668824601,13931635957,6666390043,152393769156,559603191,10642786723
2012-09-03,4699658611,62941729722,12685844503,4694383428,79053516197,1062263282,9292929133
2012-09-10,3965219870,93768659280,13317907101,6259900236,84268360628,394394188,17363000547
2012-09-17,4317937621,56012286431,25909905865,5946459854,107258582997,1056349286,9747908942
2012-09-24,4019074760,53766492749,18474692061,6310107335,82414820053,1591582860,12219311146
2012-10-01,4574373483,47997472544,16791883504,5971085514,96840311982,1086193536,9139407498
2012-10-08,5124510744,52874601076,17394200784,4978620535,104076419300,1022341157,9607433681
2012-10-15,5442117727,64213745159,15926561432,4713247077,109183534174,641353690,14839497088
2012-10-22,3971018807,59277720614,14535487415,11239443430,125399252125,1166026642,11542897260
2012-10-29,3501972420,61329214996,21662574333,5024720972,75372228455,803146749,11646117116
2012-11-05,4414041221,58811299529,19178249501,5802667322,176757618027,860897678,9657642312
2012-11-12,5633616905,64086567475,24883942275,6513532229,69076152781,722042910,11219764037
2012-11-19,5240668246,47342016846,19785149904,4330605262,73720594890,816278878,11020577327
2012-11-26,6724795730,57483921205,17200733469,4766636316,84223859906,668536790,11035485982
2012-12-03,6108764923,54290999271,19786394101,6280602754,81635583887,1218605232,11507557097
2012-12-10,4715169411,61242014795,26161288011,5063879217,136154098159,571899088,12689461403
2012-12-17,10615859085,64992469391,17346884913,4188644643,78675425927,862823893,11954238570
2012-12-24,3685035189,48794773261,14770780971,3861041844,71704274286,458344551,10897214424
2012-12-31,4957141726,54502120428,16483497712,4281457725,70129284898,799238497,10390048870
2013-01-07,6582697678,57082830226,17563220694,6373195150,96331316294,658308531,15193236443
2013-01-14,7429213802,70020852336,19288240622,6019883434,71208099283,736971756,12523222217
2013-01-21,5267720182,58209274979,19534814338,10626818714,86611096520,623375462,11401619187
2013-01-28,5108722856,48738210471,22959697513,7327678960,71619595122,5096172811,13977774228
2013-02-04,5768964260,91451394043,26483627029,6033136358,85628162587,812231886,16567546761
2013-02-11,4930471602,73166571290,19780779020,6548357848,103716040155,677312794,16085967046
2013-02-18,6609404780,57913974367,19824077551,6999937937,96415790037,1084330744,12563595105
2013-02-25,5196196920,84649872382,19958469832,9249426790,75258597262,802408379,12859836601
2013-03-04,4977606578,65200379084,22557942472,7005141043,98888352349,937876788,17070755724
2013-03-11,6825430021,76794410774,23486737914,6767032372,141493810890,692759299,21115790618
2013-03-18,6215732363,61183559332,22411871297,10345322401,96330602286,778855255,16715580725
2013-03-25,5621793360,79930758908,25104305269,7681229323,91387281723,650749056,12636718626
2013-04-01,6066208346,63578051011,21864985180,6208317867,87043301481,598922244,13448203512
2013-04-08,6584690363,95597617684,24655534947,5781822316,103200958135,753111489,14364340452
2013-04-15,13418464969,75171339917,23679824916,6847120312,155586647137,1548854465,19575248205
2013-04-22,18426337525,88230001197,23017330573,7515280059,136256517917,1013267999,12479142122
2013-04-29,10178724495,69621335944,24582537719,6540968796,123678104764,1038181471,10466308876
2013-05-06,5644940915,72042573103,22397939522,9297430268,177769944441,665878216,13215469793
2013-05-13,5208402807,77900185113,25450645597,12155267599,83706902506,574281454,18035776772
2013-05-20,10315616508,98130842141,27153371486,8278862075,89315342173,883876578,9480977969
2013-05-27,5495555920,140128569814,24155460402,7331402420,188757289364,501939065,12960790338
2013-06-03,7375578126,91406238415,30294995880,6663988232,106877553029,1322465295,29610815441
2013-06-10,6228594898,89116300605,31663076205,7595240539,85550111844,789082793,18280808924
2013-06-17,6307970197,101679510151,27578573550,8435639313,188815913971,765459276,15637666270
2013-06-24,7124850911,106672928638,31857408822,8608895218,98664725471,606198821,17885125493
2013-07-01,11480455394,63141075381,27177010754,7328413503,146205088275,1031728116,14615168560
2013-07-08,4653346517,77499048702,27683237129,7790878223,93615680134,838871666,16218197900
2013-07-15,5295136464,97025932013,30669423510,9532707189,84420066423,1110183189,13738652826
2013-07-22,6652529707,64651107452,25310338537,9031467543,108470697663,1314311832,14314243207
2013-07-29,7307229604,72741062462,31642732066,8360395961,161699862847,777977050,17030473843
2013-08-05,5079859264,91217265656,31467635247,8537515966,114796258375,756056548,17529478380
2013-08-12,9145104046,81284335921,29293192826,12979716025,87123922201,985687525,11178902938
2013-08-19,11229676111,110316388063,32893538980,8890157280,173241420014,1361261391,14083411978
2013-08-26,12819045723,83228919226,31531640934,11809330454,102791612254,597662173,16136380540
2013-09-02,7734732083,69727727935,31392011795,7968884596,224042481001,903219009,17165620222
2013-09-09,5974933308,93735099068,29263610791,9524976162,139709315017,1302384952,13130046946
2013-09-16,9927965492,105413271657,53031720323,8136440426,101690438801,872597550,15682024377
2013-09-23,10066862767,98739731697,43113072197,15443736894,155803265548,1044195261,11776709795
2013-09-30,8322409865,79847933353,39720555667,9123209566,136456058060,1245777210,13078549348
2013-10-07,13716891381,97697953242,44484700263,8113441226,111684853153,789696087,15362079041
2013-10-14,6282798037,97872073641,40111685670,12311765536,127602324402,1208608085,14037902966
2013-10-21,10006798391,107513222152,40683371397,8397019959,124355163402,953898880,18478473226
2013-10-28,16617369687,91219324561,42714200560,10158111838,173041466327,798271107,14938439962
2013-11-04,5649608979,91057145435,40694639887,9668058798,104065340705,1075444057,15289919663
2013-11-11,5699781853,112284566739,40074645839,8819623655,119999968279,865387672,16913679227
2013-11-18,11435520627,93790950298,41060078265,9858481905,168852050534,3007465624,21021941794
2013-11-25,7920014928,100008899346,41466847106,7910649056,125431795495,1481751493,17019795496
2013-12-02,8207876422,94725064768,37096582362,8136677282,158273384866,842908752,15688843980
2013-12-09,6649143731,107656936868,37675885264,8627568520,109035274402,1206974083,17896145377
2013-12-16,6868053304,92482020013,40153671375,7664690432,125473929295,870947883,21181417363
2013-12-23,10547346885,73756619637,30959470428,9772805634,56501671500,491733658,12124692505
2013-12-30,7452245428,79146663407,31132532381,8248616218,70284576860,775531053,14762011063
2014-01-06,11589035392,93962191602,38702835870,9197329764,108048358417,932929435,18190252374
2014-01-13,7580893732,86133683709,37725180480,8828039102,95249703365,927960577,15170671442
2014-01-20,9116144749,95189234569,36152826363,9745622612,129806566792,930722711,14291957938
2014-01-27,8143970599,107686502050,41990112532,7479990048,152698478809,922111467,35921353624
2014-02-03,11310752512,102970563035,38338248984,9166432738,97408006716,755524842,17014200869
2014-02-10,5527408939,119621108080,42141692301,9039860641,135346033561,694051696,18596627622
2014-02-17,10666799299,109862591487,37949829300,9456272184,221848438606,1014066113,14547505980
2014-02-24,8530733426,99444214048,40656852293,10222669464,154047515395,1395746004,18200474887
2014-03-03,8206614352,111835230465,44993833780,12298178810,192041801274,1776217154,22351051120
2014-03-10,13732137188,106056193734,43541719371,9270222744,138793953213,1443757963,16118296944
2014-03-17,7806194510,127466098756,47222205461,15024706446,128738400266,989263945,13807634532
2014-03-24,8219300232,128545877622,51856483577,13103285488,154228688464,858797882,15881229522
2014-03-31,10909909340,130054941903,46947976414,8266426463,181183843094,1086408767,15799261439
2014-04-07,12512428429,132999106593,41324117471,7965843005,260985367867,1443747280,17445233501
2014-04-14,7924006817,109060163897,43322562474,8634781152,142181178573,1247042729,27247628300
2014-04-21,6507791559,123913492326,42052798317,8375996375,134425084869,1160189627,17588016967
2014-04-28,7919451536,132598335556,46007272100,11334379566,103229388802,1149313688,16221805063
2014-05-05,7663144406,131970582414,50924255253,7429849967,98725125399,1031823848,18113095801
2014-05-12,10667232256,123872133544,43988840204,13402361813,178297620481,1640221282,13040712446
2014-05-19,9267393647,135328019185,46899175230,9149427702,250552544891,1833694993,18402042159
2014-05-26,11188827806,118795120890,45033464648,7521847331,156581118796,900473528,13779477244
2014-06-02,12969314912,124776891419,49077088191,13903056825,108294726849,1722846799,18006200561
2014-06-09,12185577120,124655222642,53865213574,8767012782,140157759319,986822060,14719326667
2014-06-16,10024834562,119273001109,47085567666,9760485248,115327991030,1293279319,17975917797
2014-06-23,10599574558,139458403177,43180773398,7587012095,138582878449,2219746591,15384799957
2014-06-30,18801940149,117044417305,46348592726,7964462304,141213431430,1782742109,19355192508
2014-07-07,10325281618,113408770090,44381660672,35673203372,90648800980,1753540129,22322165897
2014-07-14,12072611328,118922721026,45112591569,11114665417,111639960954,1605410351,21162597705
2014-07-21,27426739140,149005818046,45257394960,11190713464,108396966532,1601556048,16880106768
