date,"Education, Science & Tech",Entertainment,Gaming,Howto & Style,Music,News & Politics,Others
2006-06-27,0.0,50.0,1.0,1.0,9.0,2.0,9.0
2006-06-28,0.0,33.0,0.0,0.0,10.0,0.0,2.0
2006-06-29,0.0,10.0,1.0,4.0,16.0,0.0,4.0
2006-06-30,0.0,19.0,0.0,1.0,14.0,0.0,7.0
2006-07-01,1.0,5.0,0.0,3.0,1.0,0.0,9.0
2006-07-02,9.0,9.0,0.0,0.0,5.0,0.0,4.0
2006-07-03,5.0,22.0,3.0,0.0,5.0,1.0,16.0
2006-07-04,0.0,36.0,2.0,1.0,9.0,0.0,7.0
2006-07-05,2.0,12.0,0.0,0.0,5.0,2.0,19.0
2006-07-06,3.0,16.0,0.0,7.0,6.0,0.0,9.0
2006-07-07,0.0,16.0,0.0,2.0,6.0,4.0,7.0
2006-07-08,5.0,38.0,1.0,0.0,7.0,0.0,10.0
2006-07-09,2.0,80.0,0.0,0.0,4.0,1.0,13.0
2006-07-10,0.0,67.0,2.0,2.0,6.0,1.0,14.0
2006-07-11,0.0,11.0,0.0,0.0,9.0,2.0,11.0
2006-07-12,0.0,9.0,1.0,1.0,4.0,0.0,7.0
2006-07-13,1.0,9.0,0.0,0.0,4.0,0.0,19.0
2006-07-14,1.0,17.0,1.0,1.0,6.0,7.0,15.0
2006-07-15,0.0,13.0,1.0,3.0,5.0,2.0,10.0
2006-07-16,1.0,15.0,1.0,0.0,5.0,2.0,14.0
2006-07-17,0.0,21.0,0.0,0.0,15.0,2.0,23.0
2006-07-18,2.0,13.0,3.0,4.0,6.0,2.0,4.0
2006-07-19,0.0,7.0,1.0,0.0,45.0,4.0,12.0
2006-07-20,0.0,23.0,0.0,0.0,8.0,3.0,4.0
2006-07-21,0.0,15.0,0.0,3.0,16.0,2.0,6.0
2006-07-22,3.0,15.0,0.0,0.0,1.0,2.0,13.0
2006-07-23,4.0,16.0,0.0,1.0,4.0,0.0,4.0
2006-07-24,3.0,20.0,0.0,0.0,8.0,1.0,23.0
2006-07-25,0.0,16.0,3.0,0.0,7.0,1.0,13.0
2006-07-26,0.0,28.0,1.0,0.0,6.0,1.0,15.0
2006-07-27,0.0,23.0,0.0,1.0,6.0,1.0,16.0
2006-07-28,0.0,22.0,1.0,1.0,11.0,4.0,19.0
2006-07-29,2.0,14.0,1.0,2.0,13.0,3.0,12.0
2006-07-30,1.0,17.0,0.0,0.0,5.0,1.0,22.0
2006-07-31,0.0,39.0,0.0,7.0,13.0,1.0,10.0
2006-08-01,0.0,41.0,0.0,0.0,10.0,7.0,31.0
2006-08-02,1.0,35.0,0.0,0.0,20.0,9.0,9.0
2006-08-03,0.0,49.0,1.0,3.0,7.0,1.0,8.0
2006-08-04,0.0,26.0,0.0,1.0,11.0,1.0,9.0
2006-08-05,0.0,7.0,1.0,0.0,7.0,3.0,13.0
2006-08-06,0.0,24.0,0.0,1.0,6.0,1.0,9.0
2006-08-07,0.0,26.0,0.0,3.0,11.0,2.0,14.0
2006-08-08,2.0,73.0,3.0,0.0,12.0,6.0,9.0
2006-08-09,1.0,73.0,1.0,1.0,11.0,1.0,17.0
2006-08-10,2.0,33.0,0.0,0.0,24.0,4.0,22.0
2006-08-11,0.0,43.0,1.0,1.0,7.0,7.0,15.0
2006-08-12,4.0,24.0,0.0,0.0,2.0,5.0,3.0
2006-08-13,3.0,31.0,0.0,2.0,6.0,2.0,5.0
2006-08-14,0.0,52.0,3.0,1.0,19.0,3.0,5.0
2006-08-15,1.0,22.0,0.0,2.0,15.0,0.0,19.0
2006-08-16,0.0,36.0,0.0,0.0,43.0,5.0,13.0
2006-08-17,0.0,61.0,0.0,0.0,18.0,2.0,22.0
2006-08-18,0.0,47.0,0.0,5.0,23.0,4.0,12.0
2006-08-19,1.0,17.0,0.0,1.0,9.0,0.0,5.0
2006-08-20,1.0,12.0,0.0,3.0,11.0,0.0,11.0
2006-08-21,0.0,34.0,0.0,2.0,19.0,9.0,17.0
2006-08-22,1.0,42.0,0.0,6.0,19.0,4.0,9.0
2006-08-23,0.0,31.0,0.0,3.0,7.0,3.0,12.0
2006-08-24,0.0,18.0,0.0,3.0,10.0,8.0,15.0
2006-08-25,0.0,70.0,0.0,3.0,14.0,1.0,23.0
2006-08-26,0.0,14.0,0.0,1.0,14.0,3.0,7.0
2006-08-27,1.0,16.0,0.0,5.0,8.0,4.0,7.0
2006-08-28,1.0,43.0,0.0,2.0,26.0,3.0,10.0
2006-08-29,0.0,41.0,0.0,1.0,15.0,8.0,34.0
2006-08-30,1.0,73.0,0.0,4.0,29.0,0.0,14.0
2006-08-31,0.0,21.0,0.0,4.0,17.0,6.0,33.0
2006-09-01,0.0,39.0,1.0,3.0,11.0,6.0,15.0
2006-09-02,1.0,15.0,0.0,2.0,13.0,1.0,26.0
2006-09-03,0.0,26.0,0.0,4.0,9.0,2.0,33.0
2006-09-04,0.0,36.0,0.0,2.0,15.0,1.0,24.0
2006-09-05,0.0,23.0,2.0,9.0,24.0,3.0,13.0
2006-09-06,1.0,30.0,0.0,2.0,32.0,4.0,41.0
2006-09-07,1.0,17.0,0.0,11.0,13.0,3.0,13.0
2006-09-08,1.0,21.0,1.0,13.0,24.0,5.0,12.0
2006-09-09,1.0,10.0,0.0,3.0,22.0,2.0,12.0
2006-09-10,0.0,17.0,1.0,7.0,9.0,2.0,68.0
2006-09-11,0.0,36.0,0.0,2.0,25.0,2.0,31.0
2006-09-12,1.0,31.0,0.0,12.0,31.0,2.0,9.0
2006-09-13,0.0,16.0,0.0,1.0,16.0,7.0,9.0
2006-09-14,1.0,38.0,0.0,8.0,30.0,11.0,45.0
2006-09-15,0.0,28.0,0.0,2.0,9.0,5.0,51.0
2006-09-16,0.0,20.0,0.0,4.0,11.0,2.0,11.0
2006-09-17,0.0,27.0,0.0,3.0,20.0,4.0,11.0
2006-09-18,1.0,28.0,0.0,4.0,8.0,4.0,24.0
2006-09-19,0.0,22.0,0.0,6.0,24.0,8.0,12.0
2006-09-20,1.0,34.0,1.0,18.0,13.0,6.0,12.0
2006-09-21,2.0,28.0,0.0,2.0,16.0,11.0,12.0
2006-09-22,2.0,21.0,0.0,5.0,17.0,4.0,21.0
2006-09-23,0.0,20.0,1.0,3.0,22.0,0.0,15.0
2006-09-24,2.0,23.0,2.0,3.0,13.0,3.0,52.0
2006-09-25,0.0,27.0,3.0,2.0,25.0,6.0,32.0
2006-09-26,1.0,27.0,1.0,4.0,16.0,2.0,15.0
2006-09-27,3.0,38.0,0.0,4.0,15.0,7.0,20.0
2006-09-28,1.0,36.0,0.0,4.0,21.0,14.0,22.0
2006-09-29,0.0,29.0,0.0,6.0,16.0,9.0,24.0
2006-09-30,1.0,39.0,0.0,1.0,11.0,1.0,36.0
2006-10-01,0.0,85.0,1.0,1.0,17.0,3.0,33.0
2006-10-02,0.0,51.0,7.0,6.0,17.0,5.0,23.0
2006-10-03,0.0,36.0,1.0,5.0,26.0,2.0,17.0
2006-10-04,0.0,41.0,0.0,2.0,7.0,6.0,24.0
2006-10-05,1.0,39.0,0.0,4.0,23.0,4.0,14.0
2006-10-06,0.0,18.0,1.0,4.0,27.0,12.0,15.0
2006-10-07,1.0,45.0,0.0,4.0,10.0,2.0,17.0
2006-10-08,0.0,33.0,0.0,8.0,27.0,3.0,29.0
2006-10-09,0.0,36.0,0.0,2.0,23.0,3.0,33.0
2006-10-10,0.0,27.0,0.0,8.0,32.0,5.0,16.0
2006-10-11,1.0,34.0,0.0,8.0,27.0,4.0,34.0
2006-10-12,1.0,22.0,0.0,8.0,34.0,9.0,23.0
2006-10-13,4.0,22.0,1.0,7.0,20.0,6.0,25.0
2006-10-14,0.0,22.0,1.0,5.0,14.0,5.0,15.0
2006-10-15,1.0,36.0,0.0,15.0,18.0,2.0,20.0
2006-10-16,0.0,46.0,15.0,4.0,24.0,3.0,45.0
2006-10-17,0.0,37.0,0.0,6.0,30.0,5.0,35.0
2006-10-18,2.0,40.0,1.0,10.0,27.0,4.0,16.0
2006-10-19,2.0,47.0,0.0,3.0,21.0,9.0,34.0
2006-10-20,5.0,51.0,3.0,8.0,35.0,7.0,26.0
2006-10-21,4.0,21.0,1.0,1.0,22.0,1.0,14.0
2006-10-22,0.0,33.0,0.0,2.0,42.0,5.0,17.0
2006-10-23,1.0,44.0,1.0,4.0,14.0,8.0,27.0
2006-10-24,2.0,37.0,0.0,23.0,21.0,4.0,51.0
2006-10-25,2.0,35.0,1.0,10.0,24.0,7.0,59.0
2006-10-26,2.0,48.0,2.0,7.0,13.0,11.0,22.0
2006-10-27,1.0,35.0,1.0,4.0,33.0,4.0,21.0
2006-10-28,3.0,61.0,2.0,1.0,28.0,6.0,20.0
2006-10-29,2.0,16.0,2.0,3.0,25.0,5.0,26.0
2006-10-30,0.0,27.0,1.0,2.0,44.0,5.0,37.0
2006-10-31,1.0,37.0,0.0,3.0,32.0,2.0,22.0
2006-11-01,0.0,32.0,2.0,6.0,38.0,6.0,37.0
2006-11-02,1.0,44.0,0.0,4.0,26.0,5.0,24.0
2006-11-03,2.0,55.0,1.0,8.0,32.0,7.0,28.0
2006-11-04,0.0,57.0,0.0,7.0,25.0,5.0,18.0
2006-11-05,1.0,29.0,2.0,0.0,29.0,5.0,38.0
2006-11-06,1.0,29.0,0.0,12.0,44.0,7.0,64.0
2006-11-07,5.0,39.0,1.0,5.0,15.0,10.0,35.0
2006-11-08,1.0,31.0,4.0,8.0,31.0,14.0,53.0
2006-11-09,1.0,35.0,0.0,1.0,26.0,10.0,21.0
2006-11-10,1.0,18.0,0.0,2.0,26.0,8.0,13.0
2006-11-11,1.0,12.0,6.0,2.0,30.0,4.0,24.0
2006-11-12,0.0,21.0,1.0,5.0,38.0,5.0,21.0
2006-11-13,0.0,40.0,1.0,6.0,25.0,9.0,30.0
2006-11-14,0.0,38.0,4.0,3.0,18.0,2.0,13.0
2006-11-15,0.0,43.0,0.0,4.0,18.0,17.0,37.0
2006-11-16,0.0,55.0,3.0,5.0,23.0,3.0,42.0
2006-11-17,2.0,40.0,1.0,3.0,20.0,8.0,68.0
2006-11-18,0.0,26.0,1.0,1.0,25.0,4.0,30.0
2006-11-19,2.0,25.0,2.0,7.0,14.0,6.0,28.0
2006-11-20,0.0,42.0,2.0,6.0,19.0,8.0,37.0
2006-11-21,2.0,41.0,4.0,9.0,33.0,6.0,43.0
2006-11-22,2.0,44.0,2.0,5.0,22.0,2.0,22.0
2006-11-23,1.0,99.0,2.0,14.0,7.0,3.0,21.0
2006-11-24,3.0,26.0,7.0,7.0,32.0,6.0,35.0
2006-11-25,0.0,21.0,1.0,3.0,9.0,3.0,13.0
2006-11-26,2.0,49.0,2.0,6.0,16.0,2.0,36.0
2006-11-27,4.0,38.0,1.0,10.0,28.0,9.0,63.0
2006-11-28,2.0,32.0,4.0,5.0,27.0,8.0,25.0
2006-11-29,1.0,32.0,2.0,3.0,33.0,6.0,32.0
2006-11-30,2.0,68.0,1.0,4.0,27.0,28.0,38.0
2006-12-01,1.0,53.0,2.0,1.0,32.0,8.0,52.0
2006-12-02,0.0,52.0,0.0,0.0,23.0,3.0,10.0
2006-12-03,0.0,50.0,0.0,1.0,24.0,3.0,33.0
2006-12-04,6.0,39.0,2.0,4.0,23.0,7.0,41.0
2006-12-05,2.0,42.0,1.0,4.0,31.0,13.0,33.0
2006-12-06,1.0,65.0,6.0,7.0,31.0,5.0,23.0
2006-12-07,2.0,47.0,1.0,10.0,34.0,9.0,32.0
2006-12-08,0.0,25.0,0.0,6.0,18.0,5.0,41.0
2006-12-09,0.0,50.0,1.0,13.0,14.0,1.0,14.0
2006-12-10,0.0,59.0,12.0,5.0,20.0,7.0,41.0
